CustID,Recency_Weeks,Freq_Weeks,Monetary,Age,NumberProducts,F_FOOD,F_DRINKS,F_TOYS,F_HEALTH_BEAUTY,F_SPORTS_OUTDOOR,F_HOUSE,F_Cleaning,F_MAGAZINES,F_GROSSERIES,F_PLANTS_ANIMALS,F_CLOTHES,F_BABY,F_ENTERTAINMENT,F_COMPUTERS,F_SOUND_IMAGE,F_APPLIANCES,M_FOOD,M_DRINKS,M_TOYS,M_HOUSE,M_Cleaning,M_HEALTH_BEAUTY,M_SPORTS_OUTDOOR,M_MAGAZINES,M_GROSSERIES,M_PLANTS_ANIMALS,M_CLOTHES,M_BABY,M_ENTERTAINMENT,M_COMPUTERS,M_SOUND_IMAGE,M_APPLIANCES,M_SUM,F_MAX,validate1,validate2,validate3,validate4,validate5,Loyalty
5497,40,9,873.08,19,266,9,7,0,1,0,4,7,2,7,1,0,1,0,0,0,0,478.63,74.14,0,38.66,55.15,6.89,0,7.35,194.89,9.38,0,7.99,0,0,0,0,873.08,9,0,0,0,0,0,-31
5498,2,19,2827.47,36,599,18,16,0,0,0,8,13,1,17,0,0,0,0,0,0,0,1422.08,379.16,0,142.63,366.65,0,0,1.26,493.98,0,0,0,0,0,0,0,2805.76,18,0,21.71,0,0,0,17
5501,50,2,81.61,16,27,1,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,26.02,1.26,0,0,15.14,0,0,0,11.21,0,27.98,0,0,0,0,0,81.61,2,0,0,0,0,0,-48
5502,9,3,50.41,36,10,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,14.06,26.1,0,0,5.69,0,0,0,4.56,0,0,0,0,0,0,0,50.41,2,0,0,0,0,0,-6
5504,1,27,528.81,35,175,20,26,0,0,0,0,4,1,4,0,0,0,0,0,0,0,163.85,327.88,0,0,2.87,0,0,14.03,7.16,0,0,0,0,0,0,0,515.79,26,0,13.02,0,0,0,26
5505,1,11,199.31,45,75,11,4,0,0,0,4,2,0,7,0,0,0,0,0,0,0,138.86,11.45,0,15.75,6.55,0,0,0,26.7,0,0,0,0,0,0,0,199.31,11,0,0,0,0,0,10
5507,1,39,2147.82,31,554,32,29,0,3,0,14,23,14,31,22,4,0,0,0,0,0,500.78,412.83,0,59.02,364.54,19.47,0,50.15,366.56,296.53,76.94,0,0,0,0,0,2146.82,32,0,1,0,0,0,38
5509,0,52,1172.69,68,777,52,42,5,0,0,5,40,12,44,2,13,1,0,0,0,0,518.99,63.15,41.89,8.56,228.45,0,0,46.58,185.55,3.18,71.35,4.99,0,0,0,0,1172.69,53,0,0,0,0,0,52
5511,2,15,157.11,19,102,13,6,0,0,0,3,7,2,11,0,0,0,0,0,0,0,97.57,12.75,0,6.96,7.71,0,0,3.18,28.94,0,0,0,0,0,0,0,157.11,13,0,0,0,0,0,13
5513,0,36,2674.1,37,849,25,20,3,9,0,9,25,16,26,1,1,1,0,0,0,0,929.47,214.04,36.96,58.11,646.69,266.74,0,144.08,356.76,3.27,7.99,9.99,0,0,0,0,2674.1,26,0,0,0,0,0,36
5514,0,20,654.03,23,310,20,11,0,0,0,0,15,0,16,0,1,0,0,0,0,0,357.24,16.66,0,0,93.85,0,0,0,171.29,0,14.99,0,0,0,0,0,654.03,20,0,0,0,0,0,20
5515,0,44,3723.57,44,696,43,41,0,2,0,3,23,0,35,2,5,0,0,0,0,0,1972.9,845.94,0,28.62,319.07,21.48,0,0,487.67,4.99,39.9,0,0,0,0,0,3720.57,43,0,3,0,0,0,44
5516,1,12,334.92,16,87,5,3,5,0,0,5,3,3,6,1,5,0,0,0,0,0,38.75,8.53,84.96,35.48,22.03,0,0,29.18,29.1,10,76.89,0,0,0,0,0,334.92,6,0,0,0,0,0,11
5517,8,4,57.91,45,47,4,3,0,0,0,1,2,1,3,0,0,0,0,0,0,0,35.72,2.37,0,0.49,1.48,0,0,11.78,6.07,0,0,0,0,0,0,0,57.91,4,0,0,0,0,0,-4
5518,1,43,1993.87,43,575,38,8,2,2,0,6,26,5,33,0,11,10,0,0,0,0,668.1,35.19,30.96,67.57,362.4,15.77,0,21.19,277.22,0,288.7,224.77,0,0,0,0,1991.87,38,0,2,0,0,0,42
5519,42,3,108.75,16,42,2,2,0,0,0,2,2,0,2,1,0,0,0,0,0,0,45.68,14.87,0,1.88,18.77,0,0,0,26.06,1.49,0,0,0,0,0,0,108.75,2,0,0,0,0,0,-39
5520,43,1,30.13,16,17,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.32,5.9,0,0,8.95,0,0,0,1.96,0,0,0,0,0,0,0,30.13,1,0,0,0,0,0,-42
5521,0,48,4998.99,63,1438,47,39,2,4,0,6,37,44,41,8,3,0,0,0,0,0,1798.3,970.39,23.88,29.84,923.88,25.25,0,443.97,685.28,47.28,41.92,0,0,0,0,0,4989.99,47,0,9,0,0,0,48
5523,2,4,121.04,36,17,1,1,0,0,0,2,1,3,3,0,0,0,0,0,0,0,2.59,2.38,0,4.98,3.79,0,0,34.47,11.83,0,0,0,0,0,0,0,60.04,3,0,61,0,0,0,2
5524,0,37,1450.23,50,424,33,22,1,0,0,9,15,2,28,0,2,0,0,0,0,0,580.25,261.61,13.99,131.32,92.12,0,0,2.18,330.13,0,37.93,0,0,0,0,0,1449.53,33,0,0.7,0,0,0,37
5525,8,49,2979.23,20,1501,47,39,7,3,0,13,45,6,45,21,0,3,0,0,0,0,1364.61,178.01,130.34,153.44,557.41,20.88,0,16.66,380.83,87.1,0,89.95,0,0,0,0,2979.23,47,1,0,0,0,0,41
5526,2,29,2102.95,52,826,28,23,0,0,0,12,22,1,27,0,6,0,0,0,0,0,1187.83,115.03,0,76.83,235.13,0,0,2.69,400.52,0,82.92,0,0,0,0,0,2100.95,28,0,2,0,0,0,27
5527,17,3,378.24,17,91,3,2,0,0,0,2,2,1,2,2,1,0,0,0,0,0,126.98,40.7,0,38.41,25.35,0,0,1.79,46.64,38.38,59.99,0,0,0,0,0,378.24,3,0,0,0,0,0,-14
5528,7,13,316.38,23,91,7,5,3,0,0,2,4,2,5,0,0,0,0,0,0,0,52.77,67.09,79.43,12.49,66.92,0,0,18.57,19.11,0,0,0,0,0,0,0,316.38,7,0,0,0,0,0,6
5529,17,10,206.56,18,52,1,1,0,0,0,5,3,0,8,0,0,0,0,0,0,0,19.01,18.15,0,36.76,19.45,0,0,0,113.19,0,0,0,0,0,0,0,206.56,8,0,0,0,0,0,-7
5530,1,30,1394.3,39,452,28,13,1,7,0,2,15,2,26,2,0,0,0,0,0,0,988.24,68.92,3.99,1.5,62.99,39.34,0,27.34,192.02,9.96,0,0,0,0,0,0,1394.3,28,0,0,0,0,0,29
5531,21,5,62.12,17,24,4,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,40.87,2.32,0,0,1.09,0,0,1.58,1.28,0,14.98,0,0,0,0,0,62.12,4,0,0,0,0,0,-16
5533,1,42,4305.93,49,1173,40,28,1,3,0,15,32,9,34,5,6,0,0,0,0,0,2080.56,158.46,12.99,114.86,775.76,32.44,0,110.54,868.96,16.94,131.92,0,0,0,0,0,4303.43,40,0,2.5,0,0,0,41
5534,10,34,1447.22,16,427,27,17,1,1,0,7,19,6,27,1,1,0,0,0,0,0,555.73,47.93,8.99,54.57,336.77,56.75,0,118.06,237.44,3.99,26.99,0,0,0,0,0,1447.22,27,0,0,0,0,0,24
5535,32,1,32.01,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.01,1,0,0,0,0,0,-31
5536,8,7,252.05,16,67,5,4,2,0,0,1,2,3,4,0,0,0,0,0,0,0,91.15,9.5,43.87,5.69,21.73,0,0,29.22,50.39,0,0,0,0,0,0,0,251.55,5,0,0.5,0,0,0,-1
5538,18,4,83.57,16,53,1,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,28.57,0.26,0,2.99,4.11,0,0,0,47.64,0,0,0,0,0,0,0,83.57,2,0,0,0,0,0,-14
5539,0,37,1968.78,25,759,35,27,2,3,0,13,29,5,30,1,1,0,0,0,0,0,726.29,252.19,2.49,160.21,444.87,14.6,0,23.28,339.87,0.99,3.99,0,0,0,0,0,1968.78,35,0,0,0,0,0,37
5540,0,26,485.14,37,159,23,13,0,0,0,3,2,2,10,0,0,0,0,0,0,0,319.3,82.2,0,20.4,11.72,0,0,2.41,49.11,0,0,0,0,0,0,0,485.14,23,0,0,0,0,0,26
5542,1,23,817.54,24,262,23,5,6,1,0,6,14,11,13,2,2,0,0,0,0,0,399.02,14.98,31.44,42.25,103.45,19.9,0,79.98,69.07,4.48,52.97,0,0,0,0,0,817.54,23,0,0,0,0,0,22
5543,3,11,235.52,28,130,9,9,0,1,0,0,4,0,10,0,1,0,0,0,0,0,133.39,21.06,0,0,18.99,3.9,0,0,44.19,0,12.99,0,0,0,0,0,234.52,10,0,1,0,0,0,8
5544,0,22,600.48,19,185,21,6,1,0,0,1,7,6,15,0,0,0,0,0,0,0,385.68,18.09,19.99,0.79,26.58,0,0,75.06,74.29,0,0,0,0,0,0,0,600.48,21,0,0,0,0,0,22
5545,0,37,913.09,30,426,33,4,1,0,0,6,20,3,35,0,2,0,0,0,0,0,394.91,10.52,19.99,55.89,164.58,0,0,28.36,234.86,0,3.98,0,0,0,0,0,913.09,35,0,0,0,0,0,37
5546,0,47,3444.7,40,1453,46,23,1,1,0,13,31,8,35,11,0,0,0,0,0,0,1833.74,90.14,29.99,71.66,800.64,34.49,0,11.2,532.17,36.67,0,0,0,0,0,0,3440.7,46,0,4,0,0,0,47
5547,6,9,228.24,31,45,4,0,1,0,0,4,7,0,2,0,0,0,0,0,0,0,66.81,0,34.99,51.94,62.65,0,0,0,11.85,0,0,0,0,0,0,0,228.24,7,0,0,0,0,0,3
5548,1,49,2651.14,32,1295,47,21,1,8,0,28,44,14,43,4,2,0,0,0,0,0,1056.81,74.12,17.99,231.09,598,39.46,0,34.98,567.99,5.72,15.98,0,0,0,0,0,2642.14,47,0,9,0,0,0,48
5549,10,2,252.33,31,33,2,1,1,0,0,1,2,0,2,0,0,0,0,0,0,0,5.49,4.29,79.99,70.94,76.83,0,0,0,14.79,0,0,0,0,0,0,0,252.33,2,0,0,0,0,0,-8
5550,9,4,59.65,22,28,4,2,0,0,0,1,3,0,2,0,0,0,0,0,0,0,34,3.73,0,9.99,7.65,0,0,0,4.28,0,0,0,0,0,0,0,59.65,4,0,0,0,0,0,-5
5551,1,29,1318.25,31,307,23,3,0,2,0,8,20,0,15,0,0,0,0,0,0,0,752.11,10.97,0,82.8,250.36,43.63,0,0,178.38,0,0,0,0,0,0,0,1318.25,23,0,0,0,0,0,28
5552,20,15,380.5,16,165,10,9,0,2,0,1,9,4,10,5,0,0,0,0,0,0,142.65,17.34,0,0.99,76.37,33.99,0,25.98,67.65,15.53,0,0,0,0,0,0,380.5,10,0,0,0,0,0,-5
5553,2,7,385.44,21,137,7,3,0,0,0,1,6,1,4,0,1,1,0,0,0,0,202.39,37.33,0,10.98,52.99,0,0,25.56,34.22,0,16.98,4.99,0,0,0,0,385.44,7,0,0,0,0,0,5
5554,0,20,338.01,28,106,17,5,1,4,0,1,8,1,6,0,0,0,0,0,0,0,234.88,14.1,4,8,24.61,26.87,0,0.99,24.56,0,0,0,0,0,0,0,338.01,17,0,0,0,0,0,20
5555,0,35,1880.94,59,442,33,25,3,0,0,18,15,2,18,1,3,1,0,0,0,0,693.67,350.94,94.87,275.6,173.56,0,0,2.98,217.37,10.98,40.97,20,0,0,0,0,1880.94,33,0,0,0,0,0,35
5556,51,1,3.09,39,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,3.09,1,0,0,0,0,0,-50
5557,0,52,3523.94,43,1391,52,30,0,3,0,14,45,6,49,20,11,1,0,0,0,0,1852.45,38.16,0,135.2,653.62,36.92,0,23.31,513.81,125.66,129.82,14.99,0,0,0,0,3523.94,53,0,0,0,0,0,52
5559,0,28,901.09,21,187,25,4,1,10,0,2,5,1,6,2,0,1,0,0,0,0,563.27,19.69,109.9,48.98,36.41,85.63,0,1,24.24,5.98,0,5.99,0,0,0,0,901.09,25,0,0,0,0,0,28
5560,0,30,1389.95,32,516,26,10,1,1,0,4,21,3,25,4,0,1,0,0,0,0,523.91,70.19,3.25,27.18,351.52,8.74,0,32.68,359.36,7.13,0,2.99,0,0,0,0,1386.95,26,0,3,0,0,0,30
5561,0,24,715.16,27,261,21,14,2,2,0,4,6,5,13,1,2,0,0,0,0,0,294.3,119.06,32.98,50.46,44.16,29.13,0,33.32,66.82,1.99,42.94,0,0,0,0,0,715.16,21,0,0,0,0,0,24
5562,22,7,206.71,19,41,5,3,1,1,0,0,2,0,5,0,0,0,0,0,0,0,15.26,12.38,44.96,0,14.44,11.9,0,0,107.77,0,0,0,0,0,0,0,206.71,5,0,0,0,0,0,-15
5563,13,1,33.58,17,18,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,9.19,1,0,0,3.99,0,0,17.4,0,0,2,0,0,0,0,0,33.58,1,0,0,0,0,0,-12
5564,5,4,67.49,19,37,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,53.63,0,1.99,0,0,0,0,0,11.87,0,0,0,0,0,0,0,67.49,4,0,0,0,0,0,-1
5565,0,32,1355.33,33,480,31,12,2,1,0,12,10,7,19,0,4,0,0,0,0,0,592.26,145.89,107.89,108.45,82.27,12.9,0,74.7,183.05,0,47.92,0,0,0,0,0,1355.33,31,0,0,0,0,0,32
5566,2,2,7.99,20,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,7.99,2,0,0,0,0,0,0
5567,3,14,486.94,24,227,14,4,3,0,0,3,9,6,9,7,2,0,0,0,0,0,231.12,6.21,33.97,12.37,68.38,0,0,12.19,60.48,43.26,18.96,0,0,0,0,0,486.94,14,0,0,0,0,0,11
5568,1,15,596.41,25,206,13,7,0,2,0,4,7,2,10,1,0,0,0,0,0,0,282.39,29.27,0,13.99,149.91,24.37,0,3.3,73.71,18.97,0,0,0,0,0,0,595.91,13,0,0.5,0,0,0,14
5569,32,1,21.04,25,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.5,0,0,0,11.18,0,0,0,6.36,0,0,0,0,0,0,0,21.04,1,0,0,0,0,0,-31
5570,0,42,2720.1,32,601,39,22,1,8,0,9,19,3,36,0,4,0,0,0,0,0,896.35,319.07,17.99,78.35,199.41,751.98,0,13,388,0,55.95,0,0,0,0,0,2720.1,39,0,0,0,0,0,42
5571,0,33,1172.69,22,461,30,8,0,1,0,3,22,1,30,5,2,0,0,0,0,0,409.8,18.62,0,22.55,345.13,24.5,0,3.98,314.55,15.58,17.98,0,0,0,0,0,1172.69,30,0,0,0,0,0,33
5572,28,3,210.73,16,27,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,105.96,9.94,0,0,24.43,0,0,0,70.4,0,0,0,0,0,0,0,210.73,3,0,0,0,0,0,-25
5573,42,3,160.6,18,65,3,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,76.81,30.37,0,0,10.71,0,0,0,42.71,0,0,0,0,0,0,0,160.6,3,0,0,0,0,0,-39
5574,41,2,144.13,27,17,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,68.39,5.25,0,0,12.58,0,0,0,57.91,0,0,0,0,0,0,0,144.13,2,0,0,0,0,0,-39
5575,1,52,6432.5,75,2068,51,48,1,5,0,14,49,8,51,1,10,0,0,0,0,0,3154.35,668.58,197.92,117.7,786.83,156.17,0,74.39,1089.95,1.59,175.78,0,0,0,0,0,6423.26,51,1,9.24,0,0,0,51
5576,0,44,2256.6,39,1223,44,29,0,6,0,3,38,1,42,10,0,0,0,0,0,0,1280.8,138.74,0,22.14,350.82,21.55,0,1.1,426.91,14.54,0,0,0,0,0,0,2256.6,44,0,0,0,0,0,44
5577,1,49,6525.49,71,1446,41,16,7,2,0,9,25,26,32,16,6,0,0,0,0,0,3438.72,179.24,134.63,157.24,919.78,46.97,0,140.26,1118.81,275,111.84,0,0,0,0,0,6522.49,41,0,3,0,0,0,48
5578,0,33,1410.24,46,332,28,11,0,7,0,2,19,3,16,11,6,1,0,0,0,0,404.22,46.35,0,8.15,311.8,190.39,0,36.74,71.86,79.85,226.89,17.99,0,0,0,0,1394.24,28,0,16,0,0,0,33
5579,2,9,931.13,26,213,9,0,0,0,0,1,8,1,8,7,5,0,0,0,0,0,215.72,0,0,4.98,341.72,0,0,2.99,115.35,201.46,48.91,0,0,0,0,0,931.13,9,0,0,0,0,0,7
5580,7,3,55.04,18,10,0,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1.09,12.99,0,26.17,0,0,1.38,9.43,0,3.98,0,0,0,0,0,55.04,2,0,0,0,0,0,-4
5581,1,6,143.1,36,70,6,3,0,0,0,1,1,0,5,0,0,0,0,0,0,0,70.89,13.56,0,18.99,5.06,0,0,0,34.6,0,0,0,0,0,0,0,143.1,6,0,0,0,0,0,5
5582,16,4,108.03,19,32,2,1,1,0,0,2,3,2,3,0,0,0,0,0,0,0,11.47,0.93,1.99,16.37,26.6,0,0,34.68,15.99,0,0,0,0,0,0,0,108.03,3,0,0,0,0,0,-12
5583,0,45,3955.07,61,1559,42,33,2,1,0,16,31,3,36,18,6,0,0,0,0,0,1711.71,357.45,41.97,176.35,687.43,18.48,0,13.1,788.32,102.74,55.89,0,0,0,0,0,3953.44,42,0,1.63,0,0,0,45
5584,4,28,1264.1,19,350,25,18,0,1,0,6,17,0,21,8,1,0,0,0,0,0,628.48,165.8,0,123.92,112.74,5.98,0,0,134,83.19,9.99,0,0,0,0,0,1264.1,25,0,0,0,0,0,24
5585,0,12,337.66,40,134,9,5,0,1,0,4,9,0,5,8,0,0,0,0,0,0,144.3,12.52,0,43.54,54.5,11.5,0,0,43.63,27.67,0,0,0,0,0,0,337.66,9,0,0,0,0,0,12
5588,2,13,312.17,30,79,3,4,0,0,0,3,4,4,6,0,2,0,0,0,0,1,35.76,30.33,0,26.95,13.75,0,0,54.14,42.35,0,93.9,0,0,0,0,14.99,312.17,6,0,0,0,0,0,11
5589,6,3,22.01,18,17,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4.63,1.1,0,0,0,0,0,0,16.28,0,0,0,0,0,0,0,22.01,3,0,0,0,0,0,-3
5590,2,7,116.18,29,22,2,1,3,0,0,1,1,2,2,0,0,0,0,1,0,1,26.04,4.99,44.47,5.99,6.18,0,0,8.73,2.81,0,0,0,0,3.98,0,12.99,116.18,3,0,0,0,0,0,5
5591,14,9,196.74,20,75,8,2,0,0,0,2,6,1,6,0,2,1,0,0,0,0,54,3.07,0,21.66,64.83,0,0,5.47,24.75,0,12.97,9.99,0,0,0,0,196.74,8,0,0,0,0,0,-5
5592,10,16,91.12,16,84,16,11,0,0,0,0,3,0,8,1,2,0,0,0,0,0,64.08,10.84,0,0,2.75,0,0,0,8.26,3.19,2,0,0,0,0,0,91.12,16,0,0,0,0,0,6
5594,0,27,1530.45,44,466,27,19,0,0,0,3,25,1,27,0,0,1,0,0,0,0,455.05,98.88,0,13.25,554.08,0,0,1.8,382.49,0,0,19.9,0,0,0,0,1525.45,27,0,5,0,0,0,27
5595,1,32,1203.25,16,621,30,24,1,1,0,2,25,1,30,2,1,0,0,0,0,0,281.21,230.22,24.99,31.48,207.7,1.34,0,4.97,408.37,6.98,4.99,0,0,0,0,0,1202.25,30,0,1,0,0,0,31
5596,1,6,219.89,19,85,6,6,0,1,0,0,5,0,6,0,0,0,0,0,0,0,61.34,48.14,0,0,56.98,13.34,0,0,40.09,0,0,0,0,0,0,0,219.89,6,0,0,0,0,0,5
5598,1,23,1538.07,60,671,23,19,0,0,0,2,21,0,23,5,1,0,0,0,0,0,803.71,75.21,0,4.58,139.06,0,0,0,478.06,33.45,1,0,0,0,0,0,1535.07,23,0,3,0,0,0,22
5600,0,14,182.16,25,46,9,3,1,2,0,0,0,5,7,0,0,0,0,0,0,0,59.67,11.39,17.99,0,0,35.8,0,33.93,23.38,0,0,0,0,0,0,0,182.16,9,0,0,0,0,0,14
5601,1,29,795.71,65,395,27,14,1,0,0,7,22,1,27,1,0,0,0,0,0,0,316.47,50.34,9.99,28.97,127.97,0,0,5.6,255.38,0.99,0,0,0,0,0,0,795.71,27,0,0,0,0,0,28
5602,0,52,5448.06,65,2481,52,52,4,21,0,26,50,25,52,18,3,0,0,0,0,0,2541.87,574.36,21.46,359.93,376.79,392.24,0,133.09,865.15,114.25,67.92,0,0,0,0,0,5447.06,59,0,1,0,0,0,52
5603,1,33,881.21,31,319,32,3,0,1,0,3,12,0,19,1,0,0,0,0,0,0,460.66,8.2,0,107.44,136.42,6.95,0,0,158.55,2.99,0,0,0,0,0,0,881.21,32,0,0,0,0,0,32
5604,7,8,155.55,20,66,7,3,0,2,0,3,5,1,3,0,0,0,0,0,0,0,64.54,2.12,0,21.98,12.84,43.8,0,3.7,5.57,0,0,0,0,0,0,0,154.55,7,0,1,0,0,0,1
5605,3,37,1664.65,35,483,37,30,1,0,0,1,29,16,33,5,0,0,0,0,0,0,674.55,317.09,2.99,1.49,397.1,0,0,21.14,242.64,7.65,0,0,0,0,0,0,1664.65,37,0,0,0,0,0,34
5606,19,8,290.01,17,77,6,1,0,4,0,3,4,1,4,0,0,0,0,0,0,0,79.87,75.45,0,9.47,29.44,73.28,0,2.5,20,0,0,0,0,0,0,0,290.01,6,0,0,0,0,0,-11
5607,0,43,2797.78,62,1109,39,28,5,7,0,4,37,11,37,8,2,0,0,0,0,0,1051.78,68.74,28.25,39.13,713.03,101.58,0,35.79,682.43,25.1,51.95,0,0,0,0,0,2797.78,39,0,0,0,0,0,43
5608,1,45,4343.1,72,1556,42,33,0,1,0,27,40,21,41,38,0,0,0,0,0,0,1318.09,239.26,0,302.22,937.05,39.84,0,147.13,1030.27,328.74,0,0,0,0,0,0,4342.6,42,0,0.5,0,0,0,44
5609,0,2,84.55,20,26,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73.68,5.96,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,84.55,2,0,0,0,0,0,2
5611,3,22,166.28,27,65,21,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,110.18,0,0,0,0,0,0,0,33.11,0,22.99,0,0,0,0,0,166.28,21,0,0,0,0,0,19
5612,3,11,803.66,17,295,11,8,0,0,0,0,10,0,11,0,0,0,0,0,0,0,311.04,40.58,0,0,191.46,0,0,0,260.58,0,0,0,0,0,0,0,803.66,11,0,0,0,0,0,8
5614,0,52,1753.51,70,820,42,27,0,0,0,10,30,6,40,42,0,0,0,0,0,0,676.69,106.42,0,31.9,386.54,0,0,11.73,431.74,108.49,0,0,0,0,0,0,1753.51,42,0,0,0,0,0,52
5616,11,6,469.03,21,147,6,2,0,0,0,3,5,1,4,2,0,0,0,0,0,0,196.98,18.54,0,10.99,71.86,0,0,75.99,80.39,13.28,0,0,0,0,0,0,468.03,6,0,1,0,0,0,-5
5617,8,7,333.87,39,175,7,3,0,0,0,0,4,0,5,3,0,0,0,0,0,0,210.04,25.31,0,0,23.18,0,0,0,62.19,13.15,0,0,0,0,0,0,333.87,7,0,0,0,0,0,-1
5618,1,20,1990.83,52,667,20,12,0,2,0,4,19,3,18,5,1,0,0,0,0,0,971.84,44.34,0,20.93,316.43,32.98,0,8.21,555.07,20.06,20.97,0,0,0,0,0,1990.83,20,0,0,0,0,0,19
5619,2,2,129.76,39,25,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2.44,0,0,0,29.24,0,0,83.09,0,0,9.99,0,0,0,0,0,124.76,1,0,5,0,0,0,0
5620,2,8,280.18,24,59,7,2,3,0,0,2,4,2,5,0,3,0,0,0,0,0,105.58,6.97,66.46,4.28,49.12,0,0,22.45,10.36,0,14.96,0,0,0,0,0,280.18,7,0,0,0,0,0,6
5621,0,13,265.16,24,75,8,7,0,0,0,3,6,0,9,0,1,0,0,0,0,0,44.23,10.82,0,18.36,156.86,0,0,0,25.92,0,8.97,0,0,0,0,0,265.16,9,0,0,0,0,0,13
5622,7,13,467.18,31,127,12,9,0,0,0,3,3,2,11,0,1,1,0,0,0,0,146.29,96.69,0,19.56,43.59,0,0,42.77,91.3,0,1.99,24.99,0,0,0,0,467.18,12,0,0,0,0,0,6
5623,3,19,590,23,133,11,8,5,0,0,2,6,10,8,9,3,0,0,0,0,0,77.99,18.82,213.25,2.79,43.27,0,0,74.8,44.71,42.93,70.94,0,0,0,0,0,589.5,11,0,0.5,0,0,0,16
5624,25,3,88.73,21,18,2,1,1,0,0,2,0,1,2,0,0,0,0,0,0,0,14.01,9.98,19.99,35.96,0,0,0,1.58,7.21,0,0,0,0,0,0,0,88.73,2,0,0,0,0,0,-22
5625,9,5,72.34,32,26,3,1,2,0,0,2,1,1,2,0,2,1,1,0,0,0,8.46,4.13,10.49,9.99,10.18,0,0,2.79,8.85,0,12.97,3.49,0.99,0,0,0,72.34,3,0,0,0,0,0,-4
5626,2,15,738.8,41,199,14,7,1,0,0,7,7,1,9,0,0,0,0,0,0,0,327.99,35.77,1,211.91,80.92,0,0,3.47,77.74,0,0,0,0,0,0,0,738.8,14,0,0,0,0,0,13
5627,0,29,949.72,18,442,29,20,0,0,0,5,14,0,22,1,1,0,0,0,0,0,372.9,195.2,0,35.09,51.18,0,0,0,212.19,1.49,79.99,0,0,0,0,0,948.04,29,0,1.68,0,0,0,29
5629,1,47,3247.56,37,1012,45,31,1,1,0,9,36,0,36,15,0,0,0,0,0,0,1848.53,288.9,7.98,60.74,381.87,6.6,0,0,598.15,54.79,0,0,0,0,0,0,3247.56,45,0,0,0,0,0,46
5630,0,13,546.56,34,157,9,2,7,0,0,2,4,8,8,1,2,0,0,0,0,0,152.02,4.47,152.11,52.04,23.82,0,0,80.15,64.99,3.99,12.97,0,0,0,0,0,546.56,9,0,0,0,0,0,13
5631,4,5,112.81,16,18,4,2,1,0,0,0,2,0,1,0,1,0,0,0,0,0,73.57,19.96,1.49,0,2.48,0,0,0,0.32,0,14.99,0,0,0,0,0,112.81,4,0,0,0,0,0,1
5632,0,40,471.44,34,134,11,16,2,3,0,11,14,9,18,1,1,0,0,0,0,0,89.54,33.82,20.98,89.63,60.84,36.87,0,60.12,54.08,1.58,23.98,0,0,0,0,0,471.44,18,0,0,0,0,0,40
5633,0,14,284.96,25,63,5,1,0,9,0,2,3,2,3,0,0,1,0,0,0,0,26.17,3.19,0,4.89,75.33,153.8,0,6.97,9.62,0,0,4.99,0,0,0,0,284.96,9,0,0,0,0,0,14
5634,9,8,82.37,18,62,5,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,32.55,7.45,0,0,3.64,0,0,0,38.73,0,0,0,0,0,0,0,82.37,8,0,0,0,0,0,-1
5635,1,20,867.92,16,310,17,11,0,0,0,2,13,1,18,10,0,0,0,0,0,0,290.7,38.57,0,7.25,233.45,0,0,1.98,183.94,112.03,0,0,0,0,0,0,867.92,18,0,0,0,0,0,19
5636,2,17,877.01,19,372,16,11,1,0,0,2,15,0,15,3,5,0,0,0,0,0,342.82,27.5,34.99,42.26,167.23,0,0,0,175.18,15.12,71.91,0,0,0,0,0,877.01,16,0,0,0,0,0,15
5638,2,39,2269.62,42,653,38,26,0,0,0,10,16,4,32,4,0,0,0,0,0,0,1398.58,204.5,0,69.55,160.58,0,0,5.74,405.68,24.99,0,0,0,0,0,0,2269.62,38,0,0,0,0,0,37
